,tweetids,topics,alltopics,categories,MultimediaShare,Hashtags,PastNews,Sentiment,Discussion,KnownAlready,Factoid,EmergingThreats,ContinuingNews,Irrelevant,Donations,ThirdPartyObservation,Volunteer,CleanUp,Advice,InformationWanted,FirstPartyObservation,cleanedtweets
876,963931522549059585,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Florida shooting: 17 confirmed dead in 'horrific' attack on high school – live
877,963930089619681281,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,: Sheriff: 17 dead in Florida high school shooting
878,963929588618416130,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment', 'Irrelevant']",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,I couldn’t imagine if I was in school and someone just came in shooting... I’d probably pass out...
879,963929469760294912,flSchoolShooting2018,flSchoolShooting2018,"['Factoid', 'ContinuingNews', 'KnownAlready']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,&amp;apos;No words&amp;apos;: 17 dead in south Florida high school shooting; former student used high-powered rifle…
880,963928555041144832,flSchoolShooting2018,flSchoolShooting2018,"['Sentiment', 'Irrelevant']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,gotta love america....you have the hibernating bear shooting season...bambi shooting season...anything…
881,963927121432272897,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'Irrelevant']",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"(2) Let's do what YOU should've done instead of come running me. Let's Google ""Marjory Stoneman school shooting."""
882,963926630472306689,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment', 'Irrelevant']",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Hey buddy when talking about 17 dead in a school shooting dont write ""Horrific School Shooting!!"", tak…"
883,963926193702498305,flSchoolShooting2018,flSchoolShooting2018,"['Factoid', 'PastNews', 'KnownAlready']",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17 dead from the school shooting today?! Oh my good lord
884,963924851802034183,flSchoolShooting2018,flSchoolShooting2018,"['Sentiment', 'Discussion', 'Irrelevant']",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,19th school shooting of the year and Alex Jones makes gun jokes.
885,963924653684162560,flSchoolShooting2018,flSchoolShooting2018,"['Hashtags', 'PastNews', 'KnownAlready']",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,": It’s freaking February 14th. We are not even two months into the year, and this is the 18th school shooting of 2018? So…"
886,963923953025732608,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment', 'Irrelevant']",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,RIP Marjory Stoneman Douglas school shooting victims
887,963923345325555713,flSchoolShooting2018,flSchoolShooting2018,"['Factoid', 'ContinuingNews', 'KnownAlready']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,17 DEAD IN SCHOOL SHOOTING: Broward County Sheriff Scott Israel says 17 people are dead in the shooting at a Florid…
888,963923297275662336,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'Irrelevant']",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,": Yet no requirement for gun control with yet ANOTHER school shooting, murdering innocent children Florida shooting: At…"
889,963922679085481985,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'ContinuingNews', 'Discussion']",1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,: we joke about shooting up the school after graduation BUT THIS IS REAL.
890,963920754432724993,flSchoolShooting2018,flSchoolShooting2018,"['Factoid', 'ContinuingNews', 'KnownAlready']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"New post: Florida high school shooting suspect was former student; 'multiple' dead, at least 14 injured"
891,963918447037042688,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Irrelevant']",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,This is how a President responds to school shootings. President Obama Cries During School Sh…
892,963917595337408512,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment', 'Discussion', 'KnownAlready']",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"School Shooting,16 Dead, AR15 Weapon of choice, Trump Tweets, Black Armbands, candlelight vigils,bake sales to…"
893,963916181521534976,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'Sentiment', 'KnownAlready']",1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,: Florida shooting: 'horrific situation' as multiple fatalities confirmed at high school – live
894,963915140277121026,flSchoolShooting2018,flSchoolShooting2018,"['ContinuingNews', 'KnownAlready']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,#parklandhighschool The shooting sent students and staff streaming out of the school in a panic.
895,963914313953103872,flSchoolShooting2018,flSchoolShooting2018,"['Sentiment', 'Discussion', 'Irrelevant']",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,45 days into the year and 18 school shootings already... 1 8 T H S C H O O L S H O O T I N G 1 8 T H S C H…
896,963912928721326081,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,": AERIAL FOOTAGE: School shooting reported in Broward County, Florida. Rescuers say at least 20 hurt."
897,963912916830433281,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'KnownAlready']",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Reuters: Several dead at Florida high school after ex-student opens fire
898,963912243585929218,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment', 'Irrelevant']",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,God you are dumb. ‘A school shooting has happened so let’s get rid of gun-free zones!’ Dumbass
899,963911142824292352,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment', 'Discussion']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,In Canada we had three school shootings since 1988. I am livid today. Seething with anger. Thoughts…
900,963909748734201856,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,: Another mass shooting at a Florida school today. This is number 40. Can we please talk about gun control now!?
901,963908059868356608,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment', 'Irrelevant']",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"It seems like everytime there’s a school shooting, the shooter has a “‘mental illness” !! Get the fuck outta here!!!"
902,963907564516687872,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"School shooting: Suspect in custody in shooting at Marjory Stoneman Douglas High in Florida today - breaking news,…"
903,963907376649785344,flSchoolShooting2018,flSchoolShooting2018,"['Sentiment', 'Irrelevant']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Another Day... Another school shooting....Another Day a member of Congress says how this has to stop...Ano…
904,963907060357390337,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,: Florida school shooting suspect was ex-student who may have been flagged as threat
905,963906129213444096,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment', 'Irrelevant']",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"What's sad about this school shooting is it's nothing new, as usual the GOP will offer thoughts and prayers well do…"
906,963902680702779392,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Hate seeing headlines like this ... Florida shooting: Suspect held in deadly high school attack
907,963901334540845056,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12/55 days of 2018 have had a school shooting. Sad
908,963899711244599297,flSchoolShooting2018,flSchoolShooting2018,"['ContinuingNews', 'KnownAlready']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"The Florida school shooting suspect has just been identified: This afternoon, a school shooting occurred at Stonema…"
909,963898474080161792,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'ContinuingNews']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Trump offers federal help to Florida Gov. Scott in wake of school shooting
910,963898138825240577,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'Sentiment', 'KnownAlready']",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Sending prayers and love to our neighbors in South Florida. ~Chris Rhoads 3-7pm
911,963895857031667715,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,DEVELOPING: Multiple fatalities after shooting at Florida high school. Latest here:
912,963891183805128706,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'Sentiment']",1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,": 'Numerous fatalities', more than 20 injured in mass shooting at Florida high school; suspect in custody"
913,963890474619678721,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,A school official says there are numerous fatalities from the high school shooting in South Florida and that the sh…
914,963889841242099713,flSchoolShooting2018,flSchoolShooting2018,"['Sentiment', 'Irrelevant']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Reading the report about another school shooting this time in my state. Trying to hold back the tears in my eyes. W…
915,963889652905242626,flSchoolShooting2018,flSchoolShooting2018,"['ContinuingNews', 'KnownAlready']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Sheriff says Florida school shooting suspect is in custody, but ""scene is still active."" Also reports of multiple fatalities!"
916,963889604989419520,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,WATCH | Latest on Florida school shooting:
917,963889314475032576,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'ContinuingNews', 'KnownAlready']",1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,#BREAKING: Numerous fatalities are being reported in Florida high school shooting:
918,963888981158002688,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,WATCH LIVE: Police respond to report of shooting at Fla. high school - CBS News
919,963888386414120960,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Factoid', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"️ “'Numerous fatalities,' one in custody after school shooting in Florida”"
920,963887300429062144,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'ContinuingNews', 'Sentiment']",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,": Another day in America, another school shooting. #BrowardCounty #Florida #activeshooter Gunman reported still at large.…"
921,963887147488104448,flSchoolShooting2018,flSchoolShooting2018,['Discussion'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"What a depressing and staggering statistic. In the UK it took one, just one school mass shooting to lead to a drama…"
922,963887145386696704,flSchoolShooting2018,flSchoolShooting2018,"['ContinuingNews', 'KnownAlready']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,New Post added at Balloon Juice - Breaking News: Mass Shooter Apprehended After Shooting At Marjorie Stoneman Doug…
923,963886264012349440,flSchoolShooting2018,flSchoolShooting2018,['ContinuingNews'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,UPDATE: The suspected shooter in the school shooting has been loaded onto a stretcher and into a rescue squad.
924,963885772494594054,flSchoolShooting2018,flSchoolShooting2018,"['Discussion', 'Irrelevant']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,US school shootings by century: - 18th Century: 1 shooting - 19th Century: 28 shootings - 20th Century: 226 shooti…
925,963885043012722688,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Sentiment']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,‘What a SCUMBAG’: Sen. Chris Murphy wastes NO time turning Fla. school shooting into gun control push…
926,963883133006503936,flSchoolShooting2018,flSchoolShooting2018,"['Volunteer', 'ContinuingNews']",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,SCANNER: Broward County Fire Rescue is requesting medics to 11735 NW 47 Drive for the Suspect in school shooting.
927,963882002100322304,flSchoolShooting2018,flSchoolShooting2018,"['Sentiment', 'Irrelevant']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,There was a school shooting in the state with the strongest gun control in California a month ago. How i…
928,963881186593353738,flSchoolShooting2018,flSchoolShooting2018,"['Sentiment', 'Irrelevant']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"One school shooting at a time? Delete your account, bot."
929,963880839842029571,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'MultimediaShare', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Gunman still at large, officials say, after shooting as school let out"
930,963879432829186054,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'ContinuingNews', 'KnownAlready']",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Authorities respond to shooting at Florida high school; number of wounded unclear
931,963879286401839104,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'MultimediaShare', 'ContinuingNews']",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Sean Hannity on our sister station at WBHP-AM will have updates on the Mass School Shooting in Florida.
932,963879169435123712,flSchoolShooting2018,flSchoolShooting2018,"['ThirdPartyObservation', 'EmergingThreats', 'ContinuingNews']",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,So scary Tweets from a person close to the school shooting in Florida
933,963878248206696449,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'ContinuingNews', 'KnownAlready']",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Florida High School shooting - shooter at large - Margate Fire Rescue has deemed it a mass casualty incident, meani…"
934,963878011278852096,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'MultimediaShare', 'ContinuingNews']",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,": UPDATE: Suspect in Florida school shooting still at-large, officials say. Look for developing information on Channel 11 News at 5…"
935,963877908963037184,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'Hashtags', 'ContinuingNews', 'KnownAlready']",0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,: I just called Margate-Coconut Creek Fire Rescue Chief Dan Booker who is at #broward high school shooting scene. “We’ve got po…
936,963876387705839616,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'MultimediaShare', 'ContinuingNews', 'Discussion']",1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,#BreakingNews #activeshooter in #Florida right now. Not many facts known yet. I will refrain from anot…
937,963875902261211139,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'MultimediaShare', 'Factoid', 'ContinuingNews']",1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Florida school shooting: 20 people reported injured
938,963875401092255745,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'Hashtags', 'ContinuingNews', 'Advice']",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,: #Breaking: Students are told to stay inside school until deputies arrive to rescue them at scene of school shooting in S F…
939,963874763914399744,flSchoolShooting2018,flSchoolShooting2018,"['ContinuingNews', 'Sentiment', 'KnownAlready']",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Another school shooting in Florida!!! Its time to decide: Money vs. Gun control!!
940,963873786008305664,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'Hashtags', 'ContinuingNews']",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,#Breaking: Person of interest in school shooting is a student who is on the run. Shooter IS STILL AT LARGE
941,963872958094614528,flSchoolShooting2018,flSchoolShooting2018,"['ContinuingNews', 'Sentiment', 'KnownAlready']",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Another school shooting. What are we doing? What are we doing? What are we doing? What are we doing? What are we doing?
942,966091915979575296,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,If the only way to defend your side is to attack and try to discredit high school survivors of a mass shooting then…
943,966072790821625856,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Dallas official wants NRA to move annual convention after the Florida school shooting
944,966072231926386688,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The only way we will stop school shootings is to promote teachers carrying even better open carry I thin…
945,966069667466006532,flSchoolShooting2018,flSchoolShooting2018,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,: Police just narrowly averted a school massacre of devastating proportions: It appears another potential high school shooting…
946,966044395731496961,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Sentiment']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,I’m so inspired by you all. As a mom who was in high school myself when the columbine shooting occurred…
947,966043779114389504,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion', 'KnownAlready']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"""Kill the NRA"" Students At Florida School Shooting Report Crisis Drills and Multiple (3) Shooters"
948,963870618662965250,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'ContinuingNews']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,i never thought i’d have to actually rescue someone i know from a school shooting...
949,963868511041871872,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'KnownAlready']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Reporting news to folk on my tl in florida...School shooting in progress
950,963868378401247235,flSchoolShooting2018,flSchoolShooting2018,"['EmergingThreats', 'Sentiment']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,There was another school shooting today?!?!?!? wtf mannnnnn
951,966036438725943296,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Father of Florida school shooting victim lambasted on Twitter for wearing 'Trump 2020' shirt
952,966028524103618566,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The Army Awards Its Heroism Medal To Three JROTC Cadets Who Died In Florida School Shooting via
953,966022399656386562,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Sentiment']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"I’m old enough to remember when a deadly school shooting was the toughest day of a presidency, and not a “reprieve”"
954,966020239711522817,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Irrelevant']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,: Threatening a school shooting is the new tide pod challenge
955,966013636945866752,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Crooks and Liars: Sen. Tim Scott, NRA Beneficiary, Blames Everything But Guns For Florida School Shooting"
956,966009884989796352,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Who does the left blame for the Fl. School shooting? Hint: not the shooter...
957,966004113640181760,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Relevant. Easy remedies to the problem. Shooting could easily have been prevented. Law enf…
958,966002494710190080,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Irrelevant']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"One hour after news broke about the school shooting in Florida last week, Twitter accounts suspected of having link…"
959,966001002439741441,flSchoolShooting2018,flSchoolShooting2018,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Snake owners always be on their school shooting shit
960,965998951055921153,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion', 'KnownAlready']",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Russian bots hijack America’s gun control debate hours after Florida shooting #HashtagWars
961,965989706168262657,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Russian Bots Sought to Sow Division After School Shooting
962,965984759947124736,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"""video games are responsible for the florida school shooting"" yeah i play super mario world 2 yoshi's island every…"
963,965974137415110657,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": EXPOSED: School Shooting Survivor Turned Activist David Hogg's Father in FBI, Appears To Have Been Coached On Anti-Trump…"
964,965971488158486528,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,I go with melt down. Look at tweet storm this weekend after school shooting . He’s accusing eve…
965,965963391067197440,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Students Ratcheting Up Anti-Gun Protests After School Shooting - The Wall Street Journal
966,965957004727635968,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Colorado Springs trends now: Colorado, Olympic, After Florida School Shooting, Presidents Day, Cruz."
967,965951834312634368,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,I added a video to a playlist Ex-GOP lawmaker: Florida school shooting survivors coached by Dems
968,965947343290949633,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Florida school shooting: Gun law changes attract renewed GOP interest #FoxNews - boys brain…
969,965917293472616448,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'Hashtags', 'PastNews', 'Discussion']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": School shooting survivors want to talk about gun control with Florida’s lawmakers: Under the rallying cry of #NeverAgain, dozen…"
970,965916001962479616,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,": After Florida school shooting, Easton teacher again honoring victims through art"
971,965859885085872128,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Right-wing, pro-Trump outlet attempts to discredit one of the most vocal student survivors of the Parkland school s…"
972,965859078433071104,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"CNN : Survivors of the Florida school shooting announce a nationwide, student-led march in Washington on March 24 t…"
973,965849583267078145,flSchoolShooting2018,flSchoolShooting2018,['Irrelevant'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Security increase at San Marcos High School amid rumors of possible shooting
974,965839724173697024,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion', 'KnownAlready']",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Florida School Shooting: 15-year-old student in 'bad shape' after taking five bullets shielding his classmates from…
975,965813547811950592,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Protest of Florida school shooting to take place in Springfield and across the nation via
976,965812937381249029,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Sentiment']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,: A GOP Congressman Gave Trump a Literal Bag of Prayers After the School Shooting
977,965798801528287232,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"But there's a difference between a ""school shooting"", and a ""mass school shooting."" And THAT context matters. Many…"
978,965783546869710853,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"I love your passion. You are relentless. I know why. The day after the recent Florida shooting, a 8th…"
979,965774705646014466,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Sentiment']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,On god I was friend with all the “weird” kids in school. I was not for the mass shooting shit. No one should feel t…
980,965765175906328579,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Discussion']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,#rsl #Monarchs #RealSaltLake #mls Utah students plan to march for new gun laws in the wake of the Florida scho..
981,965764735236034560,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,‘Selfless service’: JROTC remembers three slain in Florida high school shooting
982,965758967136817153,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"""After Florida School Shooting, Russian ‘Bot’ Army Pounced"" by SHEERA FRENKEL and DAISUKE WAKABAYASHI via NYT…"
983,965749599179890689,flSchoolShooting2018,flSchoolShooting2018,"['MultimediaShare', 'PastNews', 'Discussion']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fort Lauderdale News Search Reviews (A Day Of Mourning As More School Shooting Victims Laid To Rest) Fort Lauderdal…
984,965745983773491202,flSchoolShooting2018,flSchoolShooting2018,"['PastNews', 'Irrelevant']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,: In Msia the only school shooting yall gon hear is waktu bulan puasa where the rempits be bringing their mercun nd all tht le…
